RID,Protocol,ip_src,ip_dst,pro_srcport,pro_dstport,flags_ack,ip_flags_mf,ip_flags_df,ip_flags_rb,pro_seq,pro_ack,frame_time,Packets,Bytes1,Tx_Packets,Tx_Bytes,Rx_Packets,Rx_Bytes,Label
C324507700,icmp,192.168.1.1,192.168.23.2,3648,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100066000 Mountain Daylight Time,12,648,6,324,6,324,normal
C616443292,icmp,192.168.1.1,192.168.23.2,3649,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100080000 Mountain Daylight Time,14,756,7,378,7,378,normal
C1540832538,icmp,192.168.1.1,192.168.23.2,3650,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100111000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C183259297,icmp,192.168.1.1,192.168.23.2,3651,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100118000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C626393072,icmp,192.168.1.1,192.168.23.2,3652,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100131000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1892869131,icmp,192.168.1.1,192.168.23.2,3653,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100134000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C302987494,icmp,192.168.1.1,192.168.23.2,3654,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100151000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1882116496,icmp,192.168.1.1,192.168.23.2,3655,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100166000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C2081964843,icmp,192.168.1.1,192.168.23.2,3656,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100178000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1893899796,icmp,192.168.1.1,192.168.23.2,3657,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.10016-Jun 202000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C94682872,icmp,192.168.1.1,192.168.23.2,3658,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100211000 Mountain Daylight Time,10,540,5,270,5,270,normal
C608817143,icmp,192.168.1.1,192.168.23.2,3659,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100228000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1658487789,icmp,192.168.1.1,192.168.23.2,3660,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100244000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1568949719,icmp,192.168.1.1,192.168.23.2,3661,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100255000 Mountain Daylight Time,16,864,8,432,8,432,smurf
C936906727,icmp,192.168.1.1,192.168.23.2,3662,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100273000 Mountain Daylight Time,14,756,7,378,7,378,normal
C944752500,icmp,192.168.1.1,192.168.23.2,3663,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100290000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1911138454,icmp,192.168.1.1,192.168.23.2,3664,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100315000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1082865087,icmp,192.168.1.1,192.168.23.2,3665,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100317000 Mountain Daylight Time,10,540,5,270,5,270,normal
C364704856,icmp,192.168.1.1,192.168.23.2,3666,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100339000 Mountain Daylight Time,10,540,5,270,5,270,normal
C1137078855,icmp,192.168.1.1,192.168.23.2,3667,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100362000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1919125229,icmp,192.168.1.1,192.168.23.2,3668,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100372000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C347808407,icmp,192.168.1.1,192.168.23.2,3669,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100391000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1773008684,icmp,192.168.1.1,192.168.23.2,3670,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100402000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C437630857,icmp,192.168.1.1,192.168.23.2,3671,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100406000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1365575811,icmp,192.168.1.1,192.168.23.2,3672,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100442000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1817154869,icmp,192.168.1.1,192.168.23.2,3673,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100448000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1540476618,icmp,192.168.1.1,192.168.23.2,3674,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100450000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C818093527,icmp,192.168.1.1,192.168.23.2,3675,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100468000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1234905692,icmp,192.168.1.1,192.168.23.2,3676,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100476000 Mountain Daylight Time,10,540,5,270,5,270,normal
C1500379239,icmp,192.168.1.1,192.168.23.2,3677,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100506000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C203409950,icmp,192.168.1.1,192.168.23.2,3678,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100512000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C605705199,icmp,192.168.1.1,192.168.23.2,3679,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100522000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C876823802,icmp,192.168.1.1,192.168.23.2,3680,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100531000 Mountain Daylight Time,12,648,6,324,6,324,normal
C47918293,icmp,192.168.1.1,192.168.23.2,3681,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100547000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1894144426,icmp,192.168.1.1,192.168.23.2,3682,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100563000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C102103410,icmp,192.168.1.1,192.168.23.2,3683,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100572000 Mountain Daylight Time,10,540,5,270,5,270,normal
C677317086,icmp,192.168.1.1,192.168.23.2,3684,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100598000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1933129092,icmp,192.168.1.1,192.168.23.2,3685,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100608000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C827328832,icmp,192.168.1.1,192.168.23.2,3686,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100617000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C405252209,icmp,192.168.1.1,192.168.23.2,3687,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100640000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1223050066,icmp,192.168.1.1,192.168.23.2,3688,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100664000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1917442783,icmp,192.168.1.1,192.168.23.2,3689,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100675000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C1130551263,icmp,192.168.1.1,192.168.23.2,3690,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100702000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1713605602,icmp,192.168.1.1,192.168.23.2,3691,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100714000 Mountain Daylight Time,12,648,6,324,6,324,normal
C472234151,icmp,192.168.1.1,192.168.23.2,3692,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100730000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C537265886,icmp,192.168.1.1,192.168.23.2,3693,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100754000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1963974958,icmp,192.168.1.1,192.168.23.2,3694,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100757000 Mountain Daylight Time,12,648,6,324,6,324,normal
C260638966,icmp,192.168.1.1,192.168.23.2,3695,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100767000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1045985568,icmp,192.168.1.1,192.168.23.2,3696,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100791000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C788048067,icmp,192.168.1.1,192.168.23.2,3697,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100801000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C619985571,icmp,192.168.1.1,192.168.23.2,3698,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100816000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1677543539,icmp,192.168.1.1,192.168.23.2,3699,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100841000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C504478805,icmp,192.168.1.1,192.168.23.2,3700,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100852000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1967432164,icmp,192.168.1.1,192.168.23.2,3701,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100870000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1893772493,icmp,192.168.1.1,192.168.23.2,3702,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100882000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C2035801202,icmp,192.168.1.1,192.168.23.2,3703,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100896000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1790387225,icmp,192.168.1.1,192.168.23.2,3704,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100912000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C984412970,icmp,192.168.1.1,192.168.23.2,3705,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100929000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1340057206,icmp,192.168.1.1,192.168.23.2,3706,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100941000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C137123763,icmp,192.168.1.1,192.168.23.2,3707,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100963000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1541942595,icmp,192.168.1.1,192.168.23.2,3708,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100988000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C100708535,icmp,192.168.1.1,192.168.23.2,3709,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.100992000 Mountain Daylight Time,10,540,5,270,5,270,normal
C878598679,icmp,192.168.1.1,192.168.23.2,3710,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101000000 Mountain Daylight Time,14,756,7,378,7,378,normal
C1587872480,icmp,192.168.1.1,192.168.23.2,3711,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101014000 Mountain Daylight Time,14,756,7,378,7,378,normal
C1144897090,icmp,192.168.1.1,192.168.23.2,3712,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101051000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1195064186,icmp,192.168.1.1,192.168.23.2,3713,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101055000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C24334184,icmp,192.168.1.1,192.168.23.2,3714,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101058000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C2008547236,icmp,192.168.1.1,192.168.23.2,3715,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101071000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1590792382,icmp,192.168.1.1,192.168.23.2,3716,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101073000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1076855029,icmp,192.168.1.1,192.168.23.2,3717,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101094000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C1539088279,icmp,192.168.1.1,192.168.23.2,3718,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101121000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C322830747,icmp,192.168.1.1,192.168.23.2,3719,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101135000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C1094199074,icmp,192.168.1.1,192.168.23.2,3720,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101160000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C2108440536,icmp,192.168.1.1,192.168.23.2,3721,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101166000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C1112758237,icmp,192.168.1.1,192.168.23.2,3722,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101176000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C553821397,icmp,192.168.1.1,192.168.23.2,3723,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101197000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C553879264,icmp,192.168.1.1,192.168.23.2,3724,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101205000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C1028472807,icmp,192.168.1.1,192.168.23.2,3725,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101220000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1710783020,icmp,192.168.1.1,192.168.23.2,3726,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101251000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1365790282,icmp,192.168.1.1,192.168.23.2,3727,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101257000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1826747905,icmp,192.168.1.1,192.168.23.2,3728,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101265000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C948395645,icmp,192.168.1.1,192.168.23.2,3729,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101267000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C512256603,icmp,192.168.1.1,192.168.23.2,3730,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101285000 Mountain Daylight Time,14,756,7,378,7,378,normal
C226586078,icmp,192.168.1.1,192.168.23.2,3731,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101295000 Mountain Daylight Time,16,864,8,432,8,432,smurf
C1848886161,icmp,192.168.1.1,192.168.23.2,3732,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101314000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C1816468636,icmp,192.168.1.1,192.168.23.2,3733,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101327000 Mountain Daylight Time,10,540,5,270,5,270,normal
C834824701,icmp,192.168.1.1,192.168.23.2,3734,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101337000 Mountain Daylight Time,12,648,6,324,6,324,normal
C925568390,icmp,192.168.1.1,192.168.23.2,3735,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101356000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C1198817209,icmp,192.168.1.1,192.168.23.2,3736,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101378000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C51460663,icmp,192.168.1.1,192.168.23.2,3737,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101396000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C557725225,icmp,192.168.1.1,192.168.23.2,3738,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101406000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1318475957,icmp,192.168.1.1,192.168.23.2,3739,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101421000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C712732521,icmp,192.168.1.1,192.168.23.2,3740,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101437000 Mountain Daylight Time,10,540,5,270,5,270,normal
C540092563,icmp,192.168.1.1,192.168.23.2,3741,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101451000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1894698434,icmp,192.168.1.1,192.168.23.2,3742,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101457000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C205615258,icmp,192.168.1.1,192.168.23.2,3743,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101471000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C2108708444,icmp,192.168.1.1,192.168.23.2,3744,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101485000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1424788681,icmp,192.168.1.1,192.168.23.2,3745,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101501000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1428726828,icmp,192.168.1.1,192.168.23.2,3746,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101510000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C443502884,icmp,192.168.1.1,192.168.23.2,3747,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101523000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C247644034,icmp,192.168.1.1,192.168.23.2,3748,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101539000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1824570614,icmp,192.168.1.1,192.168.23.2,3749,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101547000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C854989361,icmp,192.168.1.1,192.168.23.2,3750,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101563000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1720865719,icmp,192.168.1.1,192.168.23.2,3751,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101587000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1369468094,icmp,192.168.1.1,192.168.23.2,3752,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101594000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C1235635586,icmp,192.168.1.1,192.168.23.2,3753,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101611000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1725054538,icmp,192.168.1.1,192.168.23.2,3754,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101628000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1302141801,icmp,192.168.1.1,192.168.23.2,3755,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101636000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C622820646,icmp,192.168.1.1,192.168.23.2,3756,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101661000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1389432760,icmp,192.168.1.1,192.168.23.2,3757,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101681000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C535352603,icmp,192.168.1.1,192.168.23.2,3758,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101691000 Mountain Daylight Time,12,648,6,324,6,324,normal
C577245010,icmp,192.168.1.1,192.168.23.2,3759,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101712000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1624788833,icmp,192.168.1.1,192.168.23.2,3760,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101736000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C843959601,icmp,192.168.1.1,192.168.23.2,3761,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101738000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C1346197173,icmp,192.168.1.1,192.168.23.2,3762,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101760000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1924966548,icmp,192.168.1.1,192.168.23.2,3763,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101784000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C533173186,icmp,192.168.1.1,192.168.23.2,3764,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101786000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C848958019,icmp,192.168.1.1,192.168.23.2,3765,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101802000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C758465579,icmp,192.168.1.1,192.168.23.2,3766,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101817000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1167327028,icmp,192.168.1.1,192.168.23.2,3767,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101826000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C936628786,icmp,192.168.1.1,192.168.23.2,3768,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101840000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1478334108,icmp,192.168.1.1,192.168.23.2,3769,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101856000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C726051009,icmp,192.168.1.1,192.168.23.2,3770,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101867000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C701166114,icmp,192.168.1.1,192.168.23.2,3771,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101886000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1481751887,icmp,192.168.1.1,192.168.23.2,3772,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101889000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C2094115865,icmp,192.168.1.1,192.168.23.2,3773,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101907000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C1017792343,icmp,192.168.1.1,192.168.23.2,3774,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101934000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1774468680,icmp,192.168.1.1,192.168.23.2,3775,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101938000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C981487964,icmp,192.168.1.1,192.168.23.2,3776,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101939000 Mountain Daylight Time,12,648,6,324,6,324,normal
C478182173,icmp,192.168.1.1,192.168.23.2,3777,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101949000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C596333086,icmp,192.168.1.1,192.168.23.2,3778,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101960000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C456785282,icmp,192.168.1.1,192.168.23.2,3779,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101979000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C560465923,icmp,192.168.1.1,192.168.23.2,3780,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101984000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C210474732,icmp,192.168.1.1,192.168.23.2,3781,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.101992000 Mountain Daylight Time,12,648,6,324,6,324,normal
C764358458,icmp,192.168.1.1,192.168.23.2,3782,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102004000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C539240764,icmp,192.168.1.1,192.168.23.2,3783,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102013000 Mountain Daylight Time,12,648,6,324,6,324,normal
C201804812,icmp,192.168.1.1,192.168.23.2,3784,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102026000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1498016680,icmp,192.168.1.1,192.168.23.2,3785,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102029000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1490985125,icmp,192.168.1.1,192.168.23.2,3786,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102035000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C707506411,icmp,192.168.1.1,192.168.23.2,3787,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102046000 Mountain Daylight Time,10,540,5,270,5,270,normal
C755328698,icmp,192.168.1.1,192.168.23.2,3788,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102052000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1999135802,icmp,192.168.1.1,192.168.23.2,3789,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102060000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C85357160,icmp,192.168.1.1,192.168.23.2,3790,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102070000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C683718244,icmp,192.168.1.1,192.168.23.2,3791,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102077000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C452457802,icmp,192.168.1.1,192.168.23.2,3792,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102087000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1857910993,icmp,192.168.1.1,192.168.23.2,3793,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102097000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1130598644,icmp,192.168.1.1,192.168.23.2,3794,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102112000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1760401098,icmp,192.168.1.1,192.168.23.2,3795,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102126000 Mountain Daylight Time,12,648,6,324,6,324,normal
C841537936,icmp,192.168.1.1,192.168.23.2,3796,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102130000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1424439581,icmp,192.168.1.1,192.168.23.2,3797,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102138000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C626626764,icmp,192.168.1.1,192.168.23.2,3798,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102148000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1372137902,icmp,192.168.1.1,192.168.23.2,3799,8000,1,0,0,0,1,1, 16-Jun 2020 20:18:15.102154000 Mountain Daylight Time,10,540,5,270,5,270,smurf
